8231094;8231094;0;67.89077;186.72293;0
8231094;8231108;2;67.89077;186.72293;0
8231094;8231142;2;67.89077;186.72293;0
8231094;8231159;2;67.89077;186.72293;0
8231094;8231176;2;67.89077;186.72293;0
8231094;8231193;2;67.89077;186.72293;0
8231094;8231210;2;67.89077;186.72293;0
8231094;8231228;2;75.140205;186.72293;0
8231094;8231245;2;79.021225;187.72195;0
8231094;8231262;2;88.258865;187.72195;0
8231094;8231280;2;93.01687;188.72098;0
8231094;8231297;2;100.78399;188.72098;0
8231094;8231314;2;108.80383;188.72098;0
8231094;8231331;2;117.0997;188.72098;0
8231094;8231348;2;126.54344;188.72098;0
8231094;8231365;2;133.51521;188.72098;0
8231094;8231382;2;146.35881;188.72098;0
8231094;8231400;2;156.32185;188.72098;0
8231094;8231417;2;167.76842;188.72098;0
8231094;8231434;2;179.55623;188.72098;0
8231094;8231451;2;189.39816;188.72098;0
8231094;8231468;2;203.82884;188.72098;0
8231094;8231485;2;213.48753;188.72098;0
8231094;8231502;2;227.86739;188.72098;0
8231094;8231520;2;242.76035;188.72098;0
8231094;8231537;2;251.36844;191.83737;0
8231094;8231554;2;261.4124;191.71805;0
8231094;8231571;2;277.47806;192.71707;0
8231094;8231588;2;290.9037;192.71707;0
8231094;8231605;2;303.5019;194.71512;0
8231094;8231622;2;317.99564;191.73346;0
8231094;8231640;2;332.96512;192.71707;0
8231094;8231657;2;350.43573;192.71707;0
8231094;8231674;2;366.0157;191.21707;0
8231094;8231691;2;381.11948;193.08038;0
8231094;8231708;2;396.0893;192.71707;0
8231094;8231725;2;410.94406;192.71707;0
8231094;8231742;2;422.5967;190.71902;0
8231094;8231760;2;441.16882;190.44464;0
8231094;8231776;2;455.88556;192.21756;0
8231094;8231794;2;471.70856;191.93091;0
8231094;8231811;2;484.52322;190.71902;0
8231094;8231828;2;496.63007;191.71805;0
8231094;8231845;2;513.83295;188.09088;0
8231094;8231862;2;525.4808;188.92432;0
8231094;8231880;2;535.68866;188.72098;0
8231094;8231897;2;549.31036;191.17334;0
8231094;8231914;2;558.79834;188.72098;0
8231094;8231931;2;568.7202;190.71902;0
8231094;8231948;2;578.6584;190.71902;0
8231094;8231965;2;586.7246;188.72098;0
8231094;8231982;2;591.9828;188.72098;0
8231094;8232000;2;595.74835;188.72098;0
8231094;8232017;2;598.06177;188.72098;0
8231094;8232034;2;600.4062;188.72098;0
8231094;8232051;2;601.19635;188.72098;0
8231094;8232068;2;604.19244;188.72098;0
8231094;8232085;2;604.19244;188.72098;0
8231094;8232102;2;604.19244;188.72098;0
8231094;8232120;2;605.19116;188.72098;0
8231094;8232120;2;605.19116;188.72098;0
8231094;8232130;1;605.19116;188.72098;0
